"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1839-gene_1994",156,3,0,"","","gene_1839-gene_1938:8.29781460214457;gene_1950-gene_1994:2.35242018200490","gene_1922-gene_1992:6.85482649511517;gene_1839-gene_1896:5.39051577362993","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2288-gene_2356",69,3,0,"","","gene_2288-gene_2356:5.92533418551070","gene_2288-gene_2356:3.78846920664694","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2454-gene_2545",92,3,0,"","","gene_2454-gene_2545:12.94275284647480","gene_2454-gene_2545:8.29083725469303","","gene_2469-gene_2515:2.59655524950818",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3309-gene_3408",100,3,0,"","","gene_3309-gene_3408:8.29781460214457","gene_3380-gene_3408:7.49152337187022","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3978-gene_4033",56,3,0,"","","gene_3978-gene_4033:10.66469247624540","gene_3980-gene_4033:4.27236976770460","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_725-gene_778",54,3,0,"","","gene_725-gene_778:6.76354655400713","gene_725-gene_777:3.80124609076419","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,8,8
"2513265731_NZ_AGIF02000001",2478,"2513265731_NZ_AGIF02000001-gene_1885-gene_1902",18,3,0,"","","gene_1885-gene_1902:5.09933401945637","gene_1886-gene_1902:2.94914561658136","","",2513265731,"Gammaproteobacteria sp. OM60 HIMB55 : NZ_AGIF02000001",2513237293,"Gammaproteobacteria sp. OM60 HIMB55",2511,2736988,0.53,1,1,1
"2515155580_FiPS3_scaffold_68_len_7742_splicings_1_69-circular",13,"2515155580_FiPS3_scaffold_68_len_7742_splicings_1_69-circular",13,3,0,"","","6.169097039","4.799241516","","5.309268473",2515155580,"Desulfotignum phosphitoxidans FiPS-3 : FiPS3_scaffold_68_len_7742_splicings_1.69",2515154007,"Desulfotignum phosphitoxidans FiPS-3, DSM 13687",12,7742,0.41,1,1,1
"2515164794_B164DRAFT_scaffold_46_47-circular",21,"2515164794_B164DRAFT_scaffold_46_47-circular",21,3,0,"","","4.17443133","gene_2-gene_20:4.06489334246450","","",2515164794,"Salinispora arenicola CNH964 : B164DRAFT_scaffold_46.47",2515154125,"Salinispora arenicola CNH964",20,27713,0.66,1,1,1
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1000-gene_1097",98,3,0,"","","gene_1000-gene_1097:9.00778740581639","gene_1000-gene_1097:5.06755864926340","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1100-gene_1199",100,3,0,"","","gene_1100-gene_1199:20.85663060051428","gene_1107-gene_1197:14.33539714011471","","gene_1105-gene_1198:13.70756890002581",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1386-gene_1446",61,3,0,"","","gene_1386-gene_1446:7.88323254534475","gene_1386-gene_1432:2.71404879845686","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1699-gene_1795",97,3,0,"","","gene_1699-gene_1795:5.27930765556405","gene_1699-gene_1774:3.02034810845667","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_2737-gene_2781",45,3,0,"","","gene_2737-gene_2781:13.57234066193747","gene_2737-gene_2781:8.88078059141850","","gene_2737-gene_2781:5.95118934231122",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_6-gene_37",32,3,0,"","","gene_6-gene_37:6.97528050357451","gene_6-gene_34:6.39429436489884","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_831-gene_853",23,3,0,"","","gene_831-gene_853:8.35583247597267","gene_831-gene_853:6.72758196506820","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,8,8
"2517287732_B044DRAFT_scaffold1_1",2615,"2517287732_B044DRAFT_scaffold1_1-gene_77-gene_121",45,3,0,"","","gene_77-gene_121:9.99660269371312","gene_83-gene_120:7.08915449212891","","",2517287732,"Thermoanaerobacter indiensis BSB-33 : B044DRAFT_scaffold1.1",2517287027,"Thermoanaerobacter indiensis BSB-33",2721,2597606,0.34,1,1,1
"2517487235_scaffold00006",4444,"2517487235_scaffold00006-gene_2672-gene_2731",60,3,0,"","","gene_2672-gene_2731:6.34037814192064","gene_2686-gene_2731:3.59969500338440","","",2517487235,"Loktanella sp. SE62 : scaffold00006",2517487002,"Loktanella sp. SE62",4572,4521360,0.62,1,3,3
"2519109854_F550DRAFT_scaffold00001_1-circular",3236,"2519109854_F550DRAFT_scaffold00001_1-circular-gene_2034-gene_2061",28,3,0,"","","gene_2034-gene_2061:4.55468484239579","gene_2034-gene_2058:2.83022059245315","","",2519109854,"Henriciella marina DSM 19595 : F550DRAFT_scaffold00001.1",2519103046,"Henriciella marina DSM 19595",3256,3273989,0.6,1,3,3
"2519117607_CP003746",3982,"2519117607_CP003746-gene_2821-gene_2874",54,3,0,"","","gene_2823-gene_2856:9.28265308261715","gene_2821-gene_2874:5.92937346469514","","",2519117607,"Simiduia agarivorans SA1 : CP003746",2519103097,"Simiduia agarivorans SA1",3836,4309711,0.56,1,1,1
"2519123457_F609DRAFT_scaffold00054_54-circular",7,"2519123457_F609DRAFT_scaffold00054_54-circular",7,3,0,"","","4.777848433","4.777848433","","",2519123457,"Streptomyces sp. LaPpAH-185 : F609DRAFT_scaffold00054.54",2519103181,"Streptomyces sp. LaPpAH-185",6,5643,0.68,1,1,1
"2519942254_C505DRAFT_scaffold00018_18-circular",81,"2519942254_C505DRAFT_scaffold00018_18-circular-gene_21-gene_80",60,3,0,"","","gene_21-gene_80:26.33268791150222","gene_26-gene_80:14.36467094895675","","gene_28-gene_80:2.97122170717440",2519942254,"Algicola sagamiensis DSM 14643 : C505DRAFT_scaffold00018.18",2519899678,"Algicola sagamiensis DSM 14643",86,64817,0.38,1,1,1
"2521191523_Phaar_neu_scaffold_2516677464_1",4114,"2521191523_Phaar_neu_scaffold_2516677464_1-gene_4099-gene_4114",16,3,0,"","","gene_4099-gene_4114:5.35322899341514","gene_4102-gene_4113:2.62302988858678","","",2521191523,"cArct_4215",2521172622,"Pseudophaeobacter arcticus DSM 23566",4089,4215469,0.59,1,6,6
"2521194441_CP003845",3795,"2521194441_CP003845-gene_2019-gene_2052",34,3,0,"","","gene_2019-gene_2052:8.03340867218524","gene_2019-gene_2052:6.84477980079082","","",2521194441,"Alteromonas macleodii Black Sea 11 : CP003845",2521172684,"Alteromonas macleodii Black Sea 11",3858,4480507,0.45,1,3,3
"2521194441_CP003845",3795,"2521194441_CP003845-gene_223-gene_281",59,3,0,"","","gene_223-gene_281:5.13021922738369","gene_223-gene_281:2.25191808315718","","",2521194441,"Alteromonas macleodii Black Sea 11 : CP003845",2521172684,"Alteromonas macleodii Black Sea 11",3858,4480507,0.45,1,3,3
"2521194451_CP003466",4441,"2521194451_CP003466-gene_2064-gene_2149",86,3,0,"","","gene_2064-gene_2149:7.03094167794574","gene_2064-gene_2137:3.89613209733184","","",2521194451,"Alcanivorax dieselolei B5 : CP003466",2521172691,"Alcanivorax dieselolei B5",4470,4928223,0.62,1,1,1
"2523241327_G578DRAFT_scaffold00006_6-circular",92,"2523241327_G578DRAFT_scaffold00006_6-circular-gene_16-gene_74",59,3,0,"","","gene_16-gene_74:10.47989874689564","gene_57-gene_74:8.74356858895363","","",2523241327,"Thalassobaculum salexigens DSM 19539 : G578DRAFT_scaffold00006.6",2523231049,"Thalassobaculum salexigens DSM 19539",89,77132,0.61,1,1,1
"2523242098_G551DRAFT_scaffold00017_17-circular",19,"2523242098_G551DRAFT_scaffold00017_17-circular",19,3,0,"","","gene_1-gene_16:5.92321930133012","gene_2-gene_13:2.32908526824863","","",2523242098,"Mesonia mobilis DSM 19841 : G551DRAFT_scaffold00017.17",2523231063,"Mesonia mobilis DSM 19841",19,15517,0.28,1,1,1
"2524031327_Shewanella",3897,"2524031327_Shewanella-gene_142-gene_160",19,3,0,"","","gene_142-gene_160:5.55859318246629","gene_142-gene_160:5.55859318246629","","",2524031327,"Shewanella denitrificans OS217 : Shewanella",2524023135,"Shewanella denitrificans OS217",3920,4545906,0.45,1,2,2
"2524037964_FO203503",4557,"2524037964_FO203503-gene_2109-gene_2205",97,3,0,"","","gene_2109-gene_2205:7.65588964301704","","","gene_2112-gene_2193:5.82233136204534",2524037964,"Desulfobacula toluolica Tol2 : FO203503",2524023220,"Desulfobacula toluolica Tol2",4435,5197905,0.41,1,4,4
"2524037964_FO203503",4557,"2524037964_FO203503-gene_3169-gene_3261",93,3,0,"","","gene_3169-gene_3261:20.80745447997506","gene_3169-gene_3224:7.76201444356913","","",2524037964,"Desulfobacula toluolica Tol2 : FO203503",2524023220,"Desulfobacula toluolica Tol2",4435,5197905,0.41,1,4,4
"2524037964_FO203503",4557,"2524037964_FO203503-gene_802-gene_896",95,3,0,"","","gene_802-gene_896:4.27080147936398","","","gene_818-gene_896:2.65995103120404",2524037964,"Desulfobacula toluolica Tol2 : FO203503",2524023220,"Desulfobacula toluolica Tol2",4435,5197905,0.41,1,4,4
"2524708640_K337DRAFT_scaffold00002_2-circular",1105,"2524708640_K337DRAFT_scaffold00002_2-circular-gene_452-gene_553",102,3,0,"","","gene_454-gene_553:10.31405685868424","gene_452-gene_550:8.46783983059993","","",2524708640,"Psychrilyobacter atlanticus DSM 19335 : K337DRAFT_scaffold00002.2",2524614854,"Psychrilyobacter atlanticus DSM 19335",1125,1146430,0.31,1,3,3
"2526166614_K365DRAFT_scaffold00001_1",4505,"2526166614_K365DRAFT_scaffold00001_1-gene_1819-gene_1840",22,3,0,"","","gene_1819-gene_1840:5.87127630732281","gene_1819-gene_1840:3.19439236074210","","",2526166614,"Desulfotignum balticum DSM 7044 : K365DRAFT_scaffold00001.1",2526164528,"Desulfotignum balticum DSM 7044",4574,4821415,0.51,1,4,4
"2526166614_K365DRAFT_scaffold00001_1",4505,"2526166614_K365DRAFT_scaffold00001_1-gene_2054-gene_2120",67,3,0,"","","gene_2054-gene_2120:8.96362767027343","gene_2088-gene_2120:2.17699834727867","","gene_2078-gene_2117:2.28566364819221",2526166614,"Desulfotignum balticum DSM 7044 : K365DRAFT_scaffold00001.1",2526164528,"Desulfotignum balticum DSM 7044",4574,4821415,0.51,1,4,4
"2526166614_K365DRAFT_scaffold00001_1",4505,"2526166614_K365DRAFT_scaffold00001_1-gene_2939-gene_3028",90,3,0,"","","gene_2939-gene_3028:11.93954872183687","gene_2939-gene_3025:4.76550019055230","","",2526166614,"Desulfotignum balticum DSM 7044 : K365DRAFT_scaffold00001.1",2526164528,"Desulfotignum balticum DSM 7044",4574,4821415,0.51,1,4,4
"2526166614_K365DRAFT_scaffold00001_1",4505,"2526166614_K365DRAFT_scaffold00001_1-gene_70-gene_135",66,3,0,"","","gene_70-gene_135:31.25001893217593","gene_71-gene_131:10.39537462234330","","",2526166614,"Desulfotignum balticum DSM 7044 : K365DRAFT_scaffold00001.1",2526164528,"Desulfotignum balticum DSM 7044",4574,4821415,0.51,1,4,4
"2526170607_CA2559_HTCC2559_1",2677,"2526170607_CA2559_HTCC2559_1-gene_53-gene_93",41,3,0,"","","gene_58-gene_93:7.02938519952720","gene_53-gene_93:2.21563495089670","","",2526170607,"Croceibacter atlanticus HTCC2559 (Re-annotation of existing genome that was not originally submitted by me) : CA2559_HTCC2559.1",2526164557,"Croceibacter atlanticus HTCC2559 (Re-annotation of existing genome that was not originally submitted by me)",2727,2952962,0.34,1,1,1
"2527322931_AB750C22904_contig_14_0_15-circular",20,"2527322931_AB750C22904_contig_14_0_15-circular",20,3,0,"","","gene_4-gene_20:6.47317568885483","gene_4-gene_17:3.40207825675591","","",2527322931,"SUP05 cluster bacterium AB-750C22AB-904 : AB750C22904_contig_14_0.15",2527291666,"SUP05 cluster bacterium AB-750C22AB-904 (unscreened)",21,21205,0.34,1,1,1
"2537605091_AODW01000026-circular",176,"2537605091_AODW01000026-circular-gene_76-gene_93",18,3,0,"","","gene_76-gene_93:6.39750680427587","gene_76-gene_93:6.39750680427587","","",2537605091,"Acinetobacter baumannii MSP4-16 : AODW01000026",2537561872,"Acinetobacter baumannii MSP4-16",180,188258,0.4,1,1,1
"2540348160_CP001397",3416,"2540348160_CP001397-gene_208-gene_273",66,3,0,"","","gene_208-gene_273:5.39116161334868","gene_208-gene_273:3.27587480212741","","",2540348160,"Donghaeana dokdonensis DSW-6 : CP001397",2540341128,"Nonlabens dokdonensis DSW-6",3666,3914632,0.35,1,5,5
"2540348160_CP001397",3416,"2540348160_CP001397-gene_2236-gene_2319",84,3,0,"","","gene_2236-gene_2319:5.59064030356794","gene_2239-gene_2319:3.09373939652375","","",2540348160,"Donghaeana dokdonensis DSW-6 : CP001397",2540341128,"Nonlabens dokdonensis DSW-6",3666,3914632,0.35,1,5,5
"2540348160_CP001397",3416,"2540348160_CP001397-gene_2517-gene_2670",154,3,0,"","","gene_2579-gene_2670:9.11556864233973;gene_2517-gene_2571:3.32441171621069","gene_2556-gene_2655:2.88105483768515","","",2540348160,"Donghaeana dokdonensis DSW-6 : CP001397",2540341128,"Nonlabens dokdonensis DSW-6",3666,3914632,0.35,1,5,5
"2540348160_CP001397",3416,"2540348160_CP001397-gene_2886-gene_3002",117,3,0,"","","gene_2903-gene_3002:7.71465317142390","gene_2886-gene_2985:4.56659530759545","","",2540348160,"Donghaeana dokdonensis DSW-6 : CP001397",2540341128,"Nonlabens dokdonensis DSW-6",3666,3914632,0.35,1,5,5
"2540348160_CP001397",3416,"2540348160_CP001397-gene_592-gene_685",94,3,0,"","","gene_592-gene_685:29.22624356166861","gene_592-gene_685:14.88819000997054","","",2540348160,"Donghaeana dokdonensis DSW-6 : CP001397",2540341128,"Nonlabens dokdonensis DSW-6",3666,3914632,0.35,1,5,5
"2540348203_FO203427",3295,"2540348203_FO203427-gene_1208-gene_1305",98,3,0,"","","gene_1208-gene_1305:13.51261548152505","gene_1208-gene_1305:6.88416790200086","","",2540348203,"Desulfovibrio piezophilus C1TLV30, DSM 21447 : FO203427",2540341170,"Desulfovibrio piezophilus C1TLV30",3431,3646098,0.5,1,2,2
"2540348206_FO203363",3667,"2540348206_FO203363-gene_1760-gene_1836",77,3,0,"","","gene_1760-gene_1836:7.42710066049776","gene_1768-gene_1807:3.21698245434052","","",2540348206,"Marinobacter hydrocarbonoclasticus ATCC 49840 : FO203363",2540341173,"Marinobacter hydrocarbonoclasticus ATCC 49840",3863,3989480,0.57,1,1,1
"2540355318_H276DRAFT_scaffold00001_1-circular",3704,"2540355318_H276DRAFT_scaffold00001_1-circular-gene_3197-gene_3291",95,3,0,"","","gene_3197-gene_3291:17.14897860798251","gene_3210-gene_3282:9.48959317605373","","",2540355318,"Mycobacterium sp. 141 : H276DRAFT_scaffold00001.1",2540341250,"Mycobacterium sp. 141",3820,3866206,0.66,1,2,2
"2548889134_IQADRAFT_AGAU01000393_1_393-circular",9,"2548889134_IQADRAFT_AGAU01000393_1_393-circular",9,3,0,"","","6.142947986","3.395426787","","",2548889134,"SAR324 cluster bacterium JCVI-SC AAA005 : IQADRAFT_AGAU01000393_1.393",2548876533,"SAR324 cluster bacterium JCVI-SC AAA005",9,7510,0.35,1,1,1
"2548977535_OA9DRAFT_AIDA01000033_1_33-circular",7,"2548977535_OA9DRAFT_AIDA01000033_1_33-circular",7,3,0,"","2.222109354","4.777848433","3.335346869","","",2548977535,"Vibrio cyclitrophicus 1F97 : OA9DRAFT_AIDA01000033_1.33",2548876821,"Vibrio cyclitrophicus 1F97",7,4744,0.46,1,1,1
"2548979314_OAYDRAFT_AIDO01000035_1_35-circular",29,"2548979314_OAYDRAFT_AIDO01000035_1_35-circular",29,3,0,"","","gene_0-gene_27:8.26728455654832","gene_0-gene_26:3.63680851823714","","",2548979314,"Vibrio cyclitrophicus ZF205 : OAYDRAFT_AIDO01000035_1.35",2548876832,"Vibrio cyclitrophicus ZF205",33,30441,0.41,1,1,1
"2548979564_OAUDRAFT_AIDL01000045_1_45-circular",9,"2548979564_OAUDRAFT_AIDL01000045_1_45-circular",9,3,0,"","","4.594799937","3.395426787","","",2548979564,"Vibrio cyclitrophicus ZF99 : OAUDRAFT_AIDL01000045_1.45",2548876835,"Vibrio cyclitrophicus ZF99",10,10649,0.38,1,1,1
"2548980222_OC3DRAFT_AIDP01000117_1_117-circular",6,"2548980222_OC3DRAFT_AIDP01000117_1_117-circular",6,3,0,"","","4.095298657","2.717138759","","",2548980222,"Vibrio cyclitrophicus ZF255 : OC3DRAFT_AIDP01000117_1.117",2548876839,"Vibrio cyclitrophicus ZF255",6,7075,0.4,1,1,1
"2549075848_RCA23c",3168,"2549075848_RCA23c-gene_1269-gene_1366",98,3,0,"","","gene_1269-gene_1366:11.15837016527817","gene_1269-gene_1313:5.84769033763539","","",2549075848,"Planktomarina temperata RCA23, DSM 22400 (RCA23) : RCA23c",2548877138,"Planktomarina temperata RCA23, DSM 22400 (RCA23)",3101,3288122,0.54,1,2,2
"2551322073_A132DRAFT_AJYX01000047_1_47-circular",39,"2551322073_A132DRAFT_AJYX01000047_1_47-circular-gene_10-gene_29",20,3,0,"","","gene_10-gene_27:7.77545507438175","gene_10-gene_29:4.94537818341968","","",2551322073,"Vibrio kanaloae 5S-149 : A132DRAFT_AJYX01000047_1.47",2551306055,"Vibrio kanaloae 5S-149",41,48437,0.41,1,1,1
"2551323064_A1QSDRAFT_AJYS01000079_1_79-circular",23,"2551323064_A1QSDRAFT_AJYS01000079_1_79-circular",23,3,0,"","","gene_3-gene_21:10.94725644886476","gene_3-gene_21:6.19641746321557","","",2551323064,"Vibrio ordalii FS-238 : A1QSDRAFT_AJYS01000079_1.79",2551306060,"Vibrio ordalii FS-238",25,13552,0.45,1,1,1
"2551325204_A1QQDRAFT_AJYR01000227_1_227-circular",10,"2551325204_A1QQDRAFT_AJYR01000227_1_227-circular",10,3,0,"","2.067766436","5.232823205","3.984195918","","",2551325204,"Vibrio ordalii FF-167 : A1QQDRAFT_AJYR01000227_1.227",2551306068,"Vibrio ordalii FF-167",11,7915,0.39,1,1,1
"2551333247_A361DRAFT_ALEG01000018_1_18-circular",16,"2551333247_A361DRAFT_ALEG01000018_1_18-circular",16,3,0,"","","7.681024361","gene_2-gene_16:7.02603681498580","","",2551333247,"Bacillus oceanisediminis 2691 : A361DRAFT_ALEG01000018_1.18",2551306096,"Bacillus oceanisediminis 2691",16,12384,0.35,1,1,1
"2554309016_CP006643",4864,"2554309016_CP006643-gene_4315-gene_4347",33,3,0,"","","gene_4324-gene_4347:8.77364288881537","gene_4315-gene_4342:3.28958523518946","","",2554309016,"Bacillus infantis NRRL B-14911 : CP006643",2554235446,"Bacillus infantis NRRL B-14911",5179,4884713,0.46,1,1,1
"2556981731_CP006939",3312,"2556981731_CP006939-gene_599-gene_686",88,3,0,"","","gene_599-gene_686:11.92164237671342","gene_612-gene_659:6.47742636092964","","",2556981731,"Spirochaeta sp. L21-RPul-D2 : CP006939",2556921662,"Salinispira pacifica L21-RPul-D2",3500,3782798,0.52,1,1,1
"2558862660_P400DRAFT_scaffold00002_2-circular",46,"2558862660_P400DRAFT_scaffold00002_2-circular",46,3,0,"","","11.9934683","gene_13-gene_46:6.38034179595525","","",2558862660,"Exiguobacterium marinum DSM 16307 : P400DRAFT_scaffold00002.2",2558860114,"Exiguobacterium marinum DSM 16307",46,39645,0.45,1,1,1
"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1",3453,"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1-gene_1327-gene_1405",79,3,0,"","","gene_1327-gene_1405:13.44280976556063","gene_1337-gene_1403:3.03371318254943","","",2558913389,"Polaribacter sp. Hel_I_88 : P161DRAFT_scf7180000000002_quiver_dupTrim_7254.1",2558860973,"Polaribacter sp. Hel_I_88",3552,3996527,0.3,1,3,3
"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1",3453,"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1-gene_2929-gene_2945",17,3,0,"","","gene_2929-gene_2945:6.11295363861637","gene_2929-gene_2945:2.80232706749255","","",2558913389,"Polaribacter sp. Hel_I_88 : P161DRAFT_scf7180000000002_quiver_dupTrim_7254.1",2558860973,"Polaribacter sp. Hel_I_88",3552,3996527,0.3,1,3,3
"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1",3453,"2558913389_P161DRAFT_scf7180000000002_quiver_dupTrim_7254_1-gene_719-gene_775",57,3,0,"","","gene_719-gene_775:10.30402104178831","gene_719-gene_769:6.20743152739535","","",2558913389,"Polaribacter sp. Hel_I_88 : P161DRAFT_scf7180000000002_quiver_dupTrim_7254.1",2558860973,"Polaribacter sp. Hel_I_88",3552,3996527,0.3,1,3,3
"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1",3571,"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1-gene_1705-gene_1720",16,3,0,"","","gene_1705-gene_1720:5.41558265867539","gene_1705-gene_1718:2.31486201008070","","",2558913391,"Sediminibacter sp. Hel_I_10 : P176DRAFT_scf7180000000002_quiver_dupTrim_6579.1",2558860975,"Sediminibacter sp. Hel_I_10",3688,4106053,0.37,1,4,4
"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1",3571,"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1-gene_211-gene_301",91,3,0,"","","gene_211-gene_301:8.64310283227994","gene_211-gene_301:2.29846512052683","","",2558913391,"Sediminibacter sp. Hel_I_10 : P176DRAFT_scf7180000000002_quiver_dupTrim_6579.1",2558860975,"Sediminibacter sp. Hel_I_10",3688,4106053,0.37,1,4,4
"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1",3571,"2558913391_P176DRAFT_scf7180000000002_quiver_dupTrim_6579_1-gene_3514-gene_3571",58,3,0,"","","gene_3514-gene_3571:34.08267325937315","gene_3514-gene_3571:18.80158893429456","","gene_3523-gene_3571:8.76572745712815",2558913391,"Sediminibacter sp. Hel_I_10 : P176DRAFT_scf7180000000002_quiver_dupTrim_6579.1",2558860975,"Sediminibacter sp. Hel_I_10",3688,4106053,0.37,1,4,4
"2562628756_CP007203",4689,"2562628756_CP007203-gene_1941-gene_1987",47,3,0,"","","gene_1941-gene_1987:17.34840854221184","gene_1941-gene_1982:12.81486555262098","","",2562628756,"Nodularia spumigena CCY9414 : CP007203",2562617131,"Nodularia spumigena CCY9414",5363,5465271,0.41,1,1,1
"2571071633_BS76DRAFT_scf7180000000002_quiver_dupTrim_10022_1",2522,"2571071633_BS76DRAFT_scf7180000000002_quiver_dupTrim_10022_1-gene_2225-gene_2249",25,3,0,"","","gene_2225-gene_2249:4.05228627380163","gene_2228-gene_2249:2.30479561109584","","",2571071633,"Thiomicrospira sp. MA2-6 : BS76DRAFT_scf7180000000002_quiver_dupTrim_10022.1",2571042363,"Thiomicrospira sp. MA2-6",2546,2676715,0.5,1,2,2
"2574179863_BO22DRAFT_scaffold00052_52-circular",17,"2574179863_BO22DRAFT_scaffold00052_52-circular",17,3,0,"","","gene_2-gene_17:9.36449391854614","gene_2-gene_17:7.57187989184056","","gene_4-gene_16:2.44681173147319",2574179863,"Propionigenium maris DSM 9537 : BO22DRAFT_scaffold00052.52",2574179702,"Propionigenium maris DSM 9537",18,12200,0.35,1,1,2
"2574185089_BS52DRAFT_scaffold00074_74-circular",9,"2574185089_BS52DRAFT_scaffold00074_74-circular",9,3,0,"","","4.594799937","4.594799937","","",2574185089,"Vibrio ruber DSM 16370 : BS52DRAFT_scaffold00074.74",2574179726,"Vibrio ruber DSM 16370",11,6825,0.4,1,1,1
"2576887216_P163DRAFT_scf7180000000039_quiver_5",2307,"2576887216_P163DRAFT_scf7180000000039_quiver_5-gene_2212-gene_2298",87,3,0,"","","gene_2212-gene_2298:10.78720520346081","gene_2219-gene_2280:3.76731833353192","","",2576887216,"Gillisia sp. Hel_I_29 : P163DRAFT_scf7180000000039_quiver.5",2576861397,"Gillisia sp. Hel_I_29",2381,2585465,0.34,1,2,2
